rosbagTimestamp_in_nanoseconds,header,seq,stamp,secs,nsecs,frame_id,latitude,longitude,altitude,relative_altitude
1639659275050998111,,3527,,1639659275,50340348,'',55.4716415405,10.3260211945,29.1299991608,0.277000010014
1639659275093719764,,3528,,1639659275,92827216,'',55.4716415405,10.3260211945,29.1399993896,0.282999992371
1639659275130869458,,3529,,1639659275,129357035,'',55.4716415405,10.3260211945,29.1499996185,0.289999991655
1639659275171371582,,3530,,1639659275,170146553,'',55.4716415405,10.3260211945,29.1499996185,0.29699999094
1639659275212154603,,3531,,1639659275,210362180,'',55.4716415405,10.3260211945,29.1599998474,0.303000003099
1639659275250917008,,3532,,1639659275,250155437,'',55.4716415405,10.3260211945,29.1700000763,0.310000002384
1639659275293020355,,3533,,1639659275,291801022,'',55.4716415405,10.3260211945,29.1700000763,0.316000014544
1639659275331674759,,3534,,1639659275,330359041,'',55.4716415405,10.3260211945,29.1800003052,0.321999996901
1639659275371854930,,3535,,1639659275,370346667,'',55.4716415405,10.3260211945,29.1800003052,0.328999996185
1639659275411302777,,3536,,1639659275,410387957,'',55.4716415405,10.3260211945,29.1900005341,0.335000008345
1639659275451204355,,3537,,1639659275,450333183,'',55.4716415405,10.3260211945,29.2000007629,0.340999990702
1639659275496869221,,3538,,1639659275,492841780,'',55.4716415405,10.3260211945,29.2000007629,0.347000002861
1639659275531302615,,3539,,1639659275,530170514,'',55.4716415405,10.3260211945,29.2099990845,0.354000002146
1639659275570511454,,3540,,1639659275,569284312,'',55.4716415405,10.3260211945,29.2199993134,0.360000014305
1639659275611449483,,3541,,1639659275,610184678,'',55.4716415405,10.3260211945,29.2199993134,0.365999996662
1639659275651342709,,3542,,1639659275,650317649,'',55.4716415405,10.3260211945,29.2299995422,0.372999995947
1639659275694342188,,3543,,1639659275,693052806,'',55.4716339111,10.3260211945,29.2299995422,0.379000008106
1639659275732129324,,3544,,1639659275,730288612,'',55.4716339111,10.3260211945,29.2399997711,0.384999990463
1639659275771962581,,3545,,1639659275,770359023,'',55.4716339111,10.3260211945,29.25,0.391000002623
1639659275811326301,,3546,,1639659275,810058679,'',55.4716339111,10.3260211945,29.25,0.398000001907
1639659275851033893,,3547,,1639659275,850330018,'',55.4716339111,10.3260211945,29.2600002289,0.404000014067
1639659275894399485,,3548,,1639659275,892773271,'',55.4716339111,10.3260211945,29.2700004578,0.409999996424
1639659275932720256,,3549,,1639659275,930385046,'',55.4716339111,10.3260211945,29.2700004578,0.416000008583
1639659275977185053,,3550,,1639659275,971171044,'',55.4716339111,10.3260211945,29.2800006866,0.42199999094
1639659276011551503,,3551,,1639659276,10444778,'',55.4716339111,10.3260211945,29.2800006866,0.428999990225
1639659276051187448,,3552,,1639659276,50195027,'',55.4716339111,10.3260211945,29.2900009155,0.435000002384
1639659276094201070,,3553,,1639659276,93480459,'',55.4716339111,10.3260211945,29.2999992371,0.439999997616
1639659276131201995,,3554,,1639659276,130398952,'',55.4716339111,10.3260211945,29.2999992371,0.446999996901
1639659276174895141,,3555,,1639659276,171864632,'',55.4716339111,10.3260211945,29.3099994659,0.45300000906
1639659276212401604,,3556,,1639659276,210427804,'',55.4716339111,10.3260211945,29.3099994659,0.458000004292
1639659276251144873,,3557,,1639659276,250113669,'',55.4716339111,10.3260211945,29.3199996948,0.463999986649
1639659276294436385,,3558,,1639659276,292857242,'',55.4716339111,10.3260211945,29.3299999237,0.469999998808
1639659276331549663,,3559,,1639659276,330189209,'',55.4716339111,10.3260211945,29.3299999237,0.47499999404
1639659276370034498,,3560,,1639659276,369306719,'',55.4716339111,10.3260211945,29.3400001526,0.481000006199
1639659276411065296,,3561,,1639659276,410301485,'',55.4716339111,10.3260211945,29.3400001526,0.486999988556
1639659276451155483,,3562,,1639659276,449182322,'',55.4716339111,10.3260211945,29.3500003815,0.49200001359
1639659276493724335,,3563,,1639659276,492963404,'',55.4716339111,10.3260211945,29.3500003815,0.497000008821
1639659276531115470,,3564,,1639659276,530325227,'',55.4716339111,10.3260211945,29.3600006104,0.503000020981
1639659276571508986,,3565,,1639659276,570377909,'',55.4716339111,10.3260211945,29.3600006104,0.508000016212
1639659276611204835,,3566,,1639659276,610199454,'',55.4716339111,10.3260211945,29.3700008392,0.513999998569
1639659276651678927,,3567,,1639659276,650600074,'',55.4716339111,10.3260211945,29.3700008392,0.518999993801
1639659276693506432,,3568,,1639659276,692779837,'',55.4716339111,10.3260211945,29.3799991608,0.523999989033
1639659276730342557,,3569,,1639659276,729311384,'',55.4716339111,10.3260211945,29.3799991608,0.528999984264
1639659276771629132,,3570,,1639659276,770192614,'',55.4716339111,10.3260211945,29.3899993896,0.535000026226
1639659276810618834,,3571,,1639659276,809213580,'',55.4716339111,10.3260211945,29.3999996185,0.540000021458
1639659276851622080,,3572,,1639659276,850329690,'',55.4716339111,10.3260211945,29.3999996185,0.545000016689
1639659276894690551,,3573,,1639659276,892779599,'',55.4716339111,10.3260211945,29.4099998474,0.550000011921
1639659276931308882,,3574,,1639659276,930399279,'',55.4716339111,10.3260211945,29.4099998474,0.555999994278
1639659276970778746,,3575,,1639659276,970129527,'',55.4716339111,10.3260211945,29.4200000763,0.560000002384
1639659277011027813,,3576,,1639659277,10333954,'',55.4716339111,10.3260211945,29.4200000763,0.565999984741
1639659277050970959,,3577,,1639659277,50162411,'',55.4716339111,10.3260211945,29.4300003052,0.570999979973
1639659277095343755,,3578,,1639659277,91839868,'',55.4716339111,10.3260211945,29.4300003052,0.575999975204
1639659277131274820,,3579,,1639659277,130331872,'',55.4716339111,10.3260211945,29.4400005341,0.580999970436
1639659277171407886,,3580,,1639659277,170210377,'',55.4716339111,10.3260211945,29.4400005341,0.587000012398
1639659277211700058,,3581,,1639659277,210420852,'',55.4716339111,10.3260211945,29.4500007629,0.592000007629
1639659277251129057,,3582,,1639659277,250487006,'',55.4716339111,10.3260211945,29.4500007629,0.597000002861
1639659277296346305,,3583,,1639659277,292800626,'',55.4716339111,10.3260211945,29.4599990845,0.601999998093
1639659277331050229,,3584,,1639659277,330142833,'',55.4716339111,10.3260211945,29.4599990845,0.606999993324
1639659277372887750,,3585,,1639659277,370360508,'',55.4716339111,10.3260211945,29.4699993134,0.611999988556
1639659277411417034,,3586,,1639659277,410169093,'',55.4716339111,10.3260211945,29.4699993134,0.617999970913
1639659277455556262,,3587,,1639659277,449803661,'',55.4716339111,10.3260211945,29.4799995422,0.621999979019
1639659277494721516,,3588,,1639659277,493004485,'',55.4716339111,10.3260211945,29.4799995422,0.626999974251
1639659277530525348,,3589,,1639659277,529248191,'',55.4716339111,10.3260211945,29.4899997711,0.632000029087
1639659277573491003,,3590,,1639659277,570392941,'',55.4716339111,10.3260211945,29.4899997711,0.638000011444
1639659277611211579,,3591,,1639659277,610325335,'',55.4716339111,10.3260211945,29.5,0.643000006676
1639659277650353793,,3592,,1639659277,649280444,'',55.4716339111,10.3260211945,29.5,0.648000001907
1639659277693659193,,3593,,1639659277,692714037,'',55.4716339111,10.3260211945,29.5100002289,0.652000010014
1639659277731321465,,3594,,1639659277,730336469,'',55.4716339111,10.3260211945,29.5100002289,0.657000005245
1639659277771372675,,3595,,1639659277,770156446,'',55.4716339111,10.3260211945,29.5200004578,0.662000000477
1639659277812131664,,3596,,1639659277,809287396,'',55.4716339111,10.3260211945,29.5200004578,0.666999995708
1639659277851276695,,3597,,1639659277,850158610,'',55.4716339111,10.3260211945,29.5300006866,0.67199999094
1639659277893376969,,3598,,1639659277,891739842,'',55.4716339111,10.3260211945,29.5300006866,0.675999999046
1639659277932347535,,3599,,1639659277,930548295,'',55.4716339111,10.3260211945,29.5400009155,0.680999994278
1639659277972670490,,3600,,1639659277,970307664,'',55.4716339111,10.3260211945,29.5400009155,0.685000002384
1639659278011116350,,3601,,1639659278,10402875,'',55.4716339111,10.3260211945,29.5400009155,0.68900001049
1639659278050864838,,3602,,1639659278,50204036,'',55.4716339111,10.3260211945,29.5499992371,0.694000005722
1639659278093885053,,3603,,1639659278,92887577,'',55.4716339111,10.3260211945,29.5499992371,0.698000013828
1639659278131535613,,3604,,1639659278,130179959,'',55.4716339111,10.3260211945,29.5599994659,0.702000021935
1639659278170561123,,3605,,1639659278,169239133,'',55.4716339111,10.3260211945,29.5599994659,0.705999970436
1639659278210999279,,3606,,1639659278,210332172,'',55.4716339111,10.3260211945,29.5699996948,0.709999978542
1639659278251445787,,3607,,1639659278,250288086,'',55.4716339111,10.3260211945,29.5699996948,0.713999986649
1639659278293745102,,3608,,1639659278,292871211,'',55.4716339111,10.3260211945,29.5699996948,0.717999994755
1639659278330927404,,3609,,1639659278,330007080,'',55.4716339111,10.3260211945,29.5799999237,0.721000015736
1639659278371146423,,3610,,1639659278,370382772,'',55.4716339111,10.3260211945,29.5799999237,0.725000023842
1639659278411160289,,3611,,1639659278,410154589,'',55.4716339111,10.3260211945,29.5799999237,0.728999972343
1639659278451522509,,3612,,1639659278,450373064,'',55.4716339111,10.3260211945,29.5900001526,0.731999993324
1639659278494353954,,3613,,1639659278,492751484,'',55.4716339111,10.3260211945,29.5900001526,0.736000001431
1639659278530372380,,3614,,1639659278,529291575,'',55.4716339111,10.3260211945,29.6000003815,0.740000009537
1639659278572374702,,3615,,1639659278,570185669,'',55.4716339111,10.3260211945,29.6000003815,0.742999970913
1639659278611826902,,3616,,1639659278,610363183,'',55.4716339111,10.3260211945,29.6000003815,0.746999979019
1639659278652429218,,3617,,1639659278,650353497,'',55.4716339111,10.3260211945,29.6100006104,0.75
1639659278694304852,,3618,,1639659278,692820110,'',55.4716339111,10.3260211945,29.6100006104,0.753000020981
1639659278731465330,,3619,,1639659278,730418605,'',55.4716339111,10.3260211945,29.6100006104,0.755999982357
1639659278771463804,,3620,,1639659278,770143510,'',55.4716339111,10.3260211945,29.6200008392,0.759999990463
1639659278811892583,,3621,,1639659278,810347521,'',55.4716339111,10.3260211945,29.6200008392,0.763000011444
1639659278850934893,,3622,,1639659278,850154698,'',55.4716339111,10.3260211945,29.6200008392,0.76599997282
1639659278893423906,,3623,,1639659278,891816507,'',55.4716339111,10.3260211945,29.6200008392,0.768999993801
1639659278931725381,,3624,,1639659278,930362399,'',55.4716339111,10.3260211945,29.6299991608,0.773000001907
1639659278971483277,,3625,,1639659278,970208872,'',55.4716339111,10.3260211945,29.6299991608,0.776000022888
1639659279012412635,,3626,,1639659279,10481491,'',55.4716339111,10.3260211945,29.6299991608,0.778999984264
1639659279051778275,,3627,,1639659279,50334204,'',55.4716339111,10.3260211945,29.6399993896,0.782000005245
1639659279094411768,,3628,,1639659279,92931057,'',55.4716339111,10.3260211945,29.6399993896,0.785000026226
1639659279131995127,,3629,,1639659279,130188624,'',55.4716339111,10.3260211945,29.6399993896,0.787999987602
1639659279171974817,,3630,,1639659279,170614299,'',55.4716339111,10.3260211945,29.6499996185,0.791000008583
1639659279211379305,,3631,,1639659279,210186307,'',55.4716339111,10.3260211945,29.6499996185,0.794000029564
1639659279251640788,,3632,,1639659279,249942668,'',55.4716339111,10.3260211945,29.6499996185,0.79699999094
1639659279294625738,,3633,,1639659279,292796290,'',55.4716339111,10.3260211945,29.6599998474,0.800000011921
1639659279330648707,,3634,,1639659279,329230909,'',55.4716339111,10.3260211945,29.6599998474,0.801999986172
1639659279370984591,,3635,,1639659279,370361260,'',55.4716339111,10.3260211945,29.6599998474,0.805000007153
1639659279411498459,,3636,,1639659279,410299062,'',55.4716339111,10.3260211945,29.6599998474,0.806999981403
1639659279450992674,,3637,,1639659279,450330624,'',55.4716339111,10.3260211945,29.6700000763,0.810000002384
1639659279494092890,,3638,,1639659279,492752212,'',55.4716339111,10.3260211945,29.6700000763,0.811999976635
1639659279531594521,,3639,,1639659279,530363892,'',55.4716339111,10.3260211945,29.6700000763,0.81400001049
1639659279570783775,,3640,,1639659279,569175513,'',55.4716339111,10.3260211945,29.6700000763,0.816999971867
1639659279611654669,,3641,,1639659279,610365031,'',55.4716339111,10.3260211945,29.6700000763,0.819000005722
1639659279651918648,,3642,,1639659279,650165201,'',55.4716339111,10.3260211945,29.6800003052,0.820999979973
1639659279694167723,,3643,,1639659279,692711141,'',55.4716339111,10.3260211945,29.6800003052,0.823000013828
1639659279736912129,,3644,,1639659279,730426854,'',55.4716339111,10.3260211945,29.6800003052,0.825999975204
1639659279771078098,,3645,,1639659279,770299023,'',55.4716339111,10.3260211945,29.6800003052,0.82800000906
1639659279811410686,,3646,,1639659279,810377209,'',55.4716339111,10.3260211945,29.6900005341,0.829999983311
1639659279851269607,,3647,,1639659279,850110274,'',55.4716339111,10.3260211945,29.6900005341,0.832000017166
1639659279895523139,,3648,,1639659279,893452890,'',55.4716339111,10.3260211945,29.6900005341,0.833999991417
1639659279931555516,,3649,,1639659279,930175766,'',55.4716339111,10.3260211945,29.6900005341,0.836000025272
1639659279970541314,,3650,,1639659279,969261308,'',55.4716339111,10.3260211945,29.6900005341,0.837999999523
1639659280012696181,,3651,,1639659280,10609036,'',55.4716339111,10.3260211945,29.6900005341,0.838999986649
1639659280051492409,,3652,,1639659280,50188276,'',55.4716339111,10.3260211945,29.7000007629,0.841000020504
1639659280096529817,,3653,,1639659280,92889705,'',55.4716339111,10.3260211945,29.7000007629,0.842999994755
1639659280131793615,,3654,,1639659280,130352328,'',55.4716339111,10.3260211945,29.7000007629,0.84500002861
1639659280173545984,,3655,,1639659280,170032753,'',55.4716339111,10.3260211945,29.7000007629,0.847000002861
1639659280211641762,,3656,,1639659280,210177436,'',55.4716339111,10.3260211945,29.7000007629,0.848999977112
1639659280251036585,,3657,,1639659280,250323622,'',55.4716339111,10.3260211945,29.7099990845,0.851000010967
1639659280293833215,,3658,,1639659280,292752986,'',55.4716339111,10.3260211945,29.7099990845,0.852999985218
1639659280330115449,,3659,,1639659280,329333366,'',55.4716339111,10.3260211945,29.7099990845,0.853999972343
1639659280371359688,,3660,,1639659280,370172387,'',55.4716339111,10.3260211945,29.7099990845,0.856000006199
1639659280410331054,,3661,,1639659280,409154473,'',55.4716339111,10.3260211945,29.7099990845,0.85799998045
1639659280451241404,,3662,,1639659280,450427256,'',55.4716339111,10.3260211945,29.7199993134,0.860000014305
1639659280494185266,,3663,,1639659280,492696268,'',55.4716339111,10.3260211945,29.7199993134,0.861000001431
1639659280531530705,,3664,,1639659280,530414444,'',55.4716339111,10.3260211945,29.7199993134,0.862999975681
1639659280570973912,,3665,,1639659280,570142677,'',55.4716339111,10.3260211945,29.7199993134,0.865000009537
1639659280611741510,,3666,,1639659280,610303807,'',55.4716339111,10.3260211945,29.7199993134,0.865999996662
1639659280651503374,,3667,,1639659280,650156937,'',55.4716339111,10.3260211945,29.7199993134,0.867999970913
1639659280693795586,,3668,,1639659280,692833854,'',55.4716339111,10.3260211945,29.7199993134,0.869000017643
1639659280731504130,,3669,,1639659280,730312221,'',55.4716339111,10.3260211945,29.7299995422,0.870999991894
1639659280771568172,,3670,,1639659280,770389159,'',55.4716339111,10.3260211945,29.7299995422,0.873000025749
1639659280811101748,,3671,,1639659280,810421970,'',55.4716339111,10.3260211945,29.7299995422,0.875
1639659280850942558,,3672,,1639659280,849991994,'',55.4716339111,10.3260211945,29.7299995422,0.876999974251
1639659280896818177,,3673,,1639659280,892923184,'',55.4716339111,10.3260211945,29.7299995422,0.878000020981
1639659280931496276,,3674,,1639659280,930184014,'',55.4716339111,10.3260211945,29.7399997711,0.879999995232
1639659280970450649,,3675,,1639659280,969245972,'',55.4716339111,10.3260211945,29.7399997711,0.882000029087
1639659281011431495,,3676,,1639659281,10181442,'',55.4716339111,10.3260211945,29.7399997711,0.884000003338
1639659281051462610,,3677,,1639659281,50288845,'',55.4716339111,10.3260211945,29.7399997711,0.884999990463
1639659281094447944,,3678,,1639659281,92936578,'',55.4716339111,10.3260211945,29.7399997711,0.887000024319
1639659281131245796,,3679,,1639659281,130285824,'',55.4716339111,10.3260211945,29.7399997711,0.888999998569
1639659281171054862,,3680,,1639659281,170313994,'',55.4716339111,10.3260211945,29.75,0.889999985695
1639659281211695514,,3681,,1639659281,210330836,'',55.4716339111,10.3260211945,29.75,0.89200001955
1639659281250961121,,3682,,1639659281,250311870,'',55.4716339111,10.3260211945,29.75,0.893000006676
1639659281293279125,,3683,,1639659281,292682418,'',55.4716339111,10.3260211945,29.75,0.894999980927
1639659281331880953,,3684,,1639659281,330442323,'',55.4716339111,10.3260211945,29.75,0.896000027657
1639659281371580417,,3685,,1639659281,370165435,'',55.4716339111,10.3260211945,29.75,0.898000001907
1639659281410661863,,3686,,1639659281,409334274,'',55.4716339111,10.3260211945,29.75,0.898999989033
1639659281452866235,,3687,,1639659281,450157007,'',55.4716339111,10.3260211945,29.7600002289,0.899999976158
1639659281493364903,,3688,,1639659281,491757856,'',55.4716339111,10.3260211945,29.7600002289,0.902000010014
1639659281531567401,,3689,,1639659281,530376676,'',55.4716339111,10.3260211945,29.7600002289,0.902999997139
1639659281571160561,,3690,,1639659281,570396654,'',55.4716339111,10.3260211945,29.7600002289,0.90499997139
1639659281615348653,,3691,,1639659281,611146331,'',55.4716339111,10.3260211945,29.7600002289,0.90600001812
1639659281651191077,,3692,,1639659281,650096033,'',55.4716339111,10.3260211945,29.7600002289,0.907000005245
1639659281694178460,,3693,,1639659281,693019959,'',55.4716339111,10.3260211945,29.7600002289,0.908999979496
1639659281731199865,,3694,,1639659281,730274933,'',55.4716339111,10.3260211945,29.7700004578,0.910000026226
1639659281770436704,,3695,,1639659281,769257243,'',55.4716339111,10.3260211945,29.7700004578,0.911000013351
1639659281811435822,,3696,,1639659281,810152137,'',55.4716339111,10.3260211945,29.7700004578,0.912000000477
1639659281852301340,,3697,,1639659281,849178990,'',55.4716339111,10.3260211945,29.7700004578,0.912999987602
1639659281894417071,,3698,,1639659281,892871464,'',55.4716339111,10.3260211945,29.7700004578,0.913999974728
1639659281931645005,,3699,,1639659281,930316935,'',55.4716339111,10.3260211945,29.7700004578,0.915000021458
1639659281971248501,,3700,,1639659281,970380593,'',55.4716339111,10.3260211945,29.7700004578,0.916000008583
1639659282011477344,,3701,,1639659282,10132826,'',55.4716339111,10.3260211945,29.7700004578,0.916999995708
1639659282051088200,,3702,,1639659282,50395045,'',55.4716339111,10.3260211945,29.7700004578,0.917999982834
1639659282094553793,,3703,,1639659282,92690617,'',55.4716339111,10.3260211945,29.7700004578,0.919000029564
1639659282130532954,,3704,,1639659282,129261524,'',55.4716339111,10.3260211945,29.7800006866,0.920000016689
1639659282172683341,,3705,,1639659282,170159618,'',55.4716339111,10.3260211945,29.7800006866,0.921000003815
1639659282211476977,,3706,,1639659282,210318125,'',55.4716339111,10.3260211945,29.7800006866,0.921000003815
1639659282251456347,,3707,,1639659282,250371575,'',55.4716339111,10.3260211945,29.7800006866,0.92199999094
1639659282293484622,,3708,,1639659282,292682154,'',55.4716339111,10.3260211945,29.7800006866,0.922999978065
1639659282331102030,,3709,,1639659282,330376683,'',55.4716339111,10.3260211945,29.7800006866,0.924000024796
1639659282370930839,,3710,,1639659282,370167444,'',55.4716339111,10.3260211945,29.7800006866,0.925000011921
1639659282410936289,,3711,,1639659282,410306974,'',55.4716339111,10.3260211945,29.7800006866,0.925999999046
1639659282450310632,,3712,,1639659282,449130339,'',55.4716339111,10.3260211945,29.7800006866,0.926999986172
1639659282493225758,,3713,,1639659282,491804152,'',55.4716339111,10.3260211945,29.7800006866,0.927999973297
1639659282531353056,,3714,,1639659282,530632701,'',55.4716339111,10.3260211945,29.7800006866,0.929000020027
1639659282570495271,,3715,,1639659282,569257313,'',55.4716339111,10.3260211945,29.7900009155,0.930000007153
1639659282611533109,,3716,,1639659282,610402864,'',55.4716339111,10.3260211945,29.7900009155,0.930999994278
1639659282651865152,,3717,,1639659282,650296922,'',55.4716339111,10.3260211945,29.7900009155,0.931999981403
1639659282694073684,,3718,,1639659282,691962603,'',55.4716339111,10.3260211945,29.7900009155,0.933000028133
1639659282731073393,,3719,,1639659282,730124333,'',55.4716339111,10.3260211945,29.7900009155,0.934000015259
1639659282770660505,,3720,,1639659282,769254611,'',55.4716339111,10.3260211945,29.7900009155,0.935000002384
1639659282811492262,,3721,,1639659282,810169025,'',55.4716339111,10.3260211945,29.7900009155,0.935000002384
1639659282849895274,,3722,,1639659282,849205479,'',55.4716339111,10.3260211945,29.7900009155,0.93599998951
1639659282894840584,,3723,,1639659282,892896832,'',55.4716339111,10.3260211945,29.7900009155,0.936999976635
1639659282931632997,,3724,,1639659282,930353087,'',55.4716339111,10.3260211945,29.7900009155,0.938000023365
1639659282971434094,,3725,,1639659282,970355369,'',55.4716339111,10.3260211945,29.7900009155,0.93900001049
1639659283011660601,,3726,,1639659283,10365299,'',55.4716339111,10.3260211945,29.7900009155,0.93900001049
1639659283051591618,,3727,,1639659283,50343293,'',55.4716339111,10.3260211945,29.7999992371,0.939999997616
1639659283094031831,,3728,,1639659283,93115859,'',55.4716339111,10.3260211945,29.7999992371,0.940999984741
1639659283131048148,,3729,,1639659283,130322705,'',55.4716339111,10.3260211945,29.7999992371,0.940999984741
1639659283172338691,,3730,,1639659283,170166714,'',55.4716339111,10.3260211945,29.7999992371,0.941999971867
1639659283212135628,,3731,,1639659283,211065864,'',55.4716339111,10.3260211945,29.7999992371,0.941999971867
1639659283253511644,,3732,,1639659283,250182126,'',55.4716339111,10.3260211945,29.7999992371,0.941999971867
1639659283295098253,,3733,,1639659283,292703075,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283331153094,,3734,,1639659283,330361347,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283372506262,,3735,,1639659283,370027595,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283411820701,,3736,,1639659283,410400151,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283451395909,,3737,,1639659283,450124127,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283494186587,,3738,,1639659283,492838005,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283532426877,,3739,,1639659283,530205684,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283572370151,,3740,,1639659283,569613947,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283611635854,,3741,,1639659283,610172967,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283651644088,,3742,,1639659283,650169393,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283694803983,,3743,,1639659283,692831558,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283731191593,,3744,,1639659283,730280198,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283772842522,,3745,,1639659283,770443344,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283812281698,,3746,,1639659283,810121177,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283850768485,,3747,,1639659283,849217087,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283894080829,,3748,,1639659283,892939929,'',55.4716339111,10.3260211945,29.7999992371,0.943000018597
1639659283930542360,,3749,,1639659283,929447316,'',55.4716339111,10.3260211945,29.7999992371,0.944000005722
1639659283971643623,,3750,,1639659283,970394306,'',55.4716339111,10.3260211945,29.7999992371,0.944000005722
1639659284011559056,,3751,,1639659284,10193771,'',55.4716339111,10.3260211945,29.7999992371,0.944000005722
1639659284051853916,,3752,,1639659284,50414614,'',55.4716339111,10.3260211945,29.7999992371,0.944999992847
1639659284094347184,,3753,,1639659284,92812970,'',55.4716339111,10.3260211945,29.7999992371,0.944999992847
1639659284131700399,,3754,,1639659284,130400713,'',55.4716339111,10.3260211945,29.7999992371,0.945999979973
1639659284173269215,,3755,,1639659284,170131634,'',55.4716339111,10.3260211945,29.7999992371,0.945999979973
1639659284213163849,,3756,,1639659284,210723135,'',55.4716339111,10.3260211945,29.7999992371,0.947000026703
1639659284251369419,,3757,,1639659284,250127878,'',55.4716339111,10.3260211945,29.7999992371,0.947000026703
1639659284295704872,,3758,,1639659284,292873020,'',55.4716339111,10.3260211945,29.7999992371,0.948000013828
1639659284331542528,,3759,,1639659284,330281818,'',55.4716339111,10.3260211945,29.7999992371,0.948000013828
